PUNTO 3,,,,,MOTOR,,EMBARCACION,,HIELERA,,SISTEMAS,
2014,Baja California,Ensenada,San Quintín,20010139,2,0,2,1,0,0,0,0
2014,Baja California,Ensenada,Santa Rosaliíta,20010857,1,0,8,0,0,0,0,0
2014,Baja California,Ensenada,Uruapan,20010768,0,0,6,2,0,0,0,0
2014,Baja California,Ensenada,Vicente Guerrero,20010942,1,0,1,0,0,0,0,0
2014,Baja California,Mexicali,Ciudad Coahuila (Km. 57),20010268,6,6,0,0,0,0,0,0
2014,Baja California,Mexicali,Colonia Leona Vicario,20020461,2,1,0,0,0,0,0,0
2014,Baja California,Mexicali,Colonia Nueva,20021167,1,1,5,5,0,0,0,0
2014,Baja California,Mexicali,Comunidad Indígena Cucapah el Mayor,20023515,16,11,0,0,0,0,0,0
2014,Baja California,Mexicali,"Ej. Doctor Alberto Oviedo Mota (El
Indiviso)",20021119,10,6,0,0,0,0,0,0
2014,Baja California,Mexicali,Ejido Cucapah Indígena,20021195,4,1,0,0,0,0,0,0
2014,Baja California,Mexicali,Mexicali,20020152,20,15,10,9,0,0,0,0
2014,Baja California,Mexicali,San Felipe,20020001,67,19,78,17,6,0,20,2
2014,Baja California,Playas de Rosarito,Ampliación Ejido Plan Libertador,20020284,1,0,1,0,1,0,0,0
2014,Baja California,Playas de Rosarito,El Morro,20050088,1,0,0,0,0,0,0,0
2014,Baja California,Playas de Rosarito,El Morro,20050076,2,0,0,0,0,0,0,0
2014,Baja California,Playas de Rosarito,Playas la Misión,20050077,1,0,0,0,0,0,0,0
Punto 3.,,1 de 66,,,,,,0819700012416,,,,

PUNTO 3,,,,,MOTOR,,EMBARCACION,,HIELERA,,SISTEMAS,
Ejercicio,Estado,Municipio,Localidad,INEGI,Registradas,Apoyadas,Registradas,Apoyadas,Registradas,Apoyadas,Registradas,Apoyadas
2014,Baja California,Playas de Rosarito,Popotla,20050084,1,1,1,0,0,0,0,0
2014,Baja California,Playas de Rosarito,Primo Tapia,20050086,1,0,0,0,0,0,0,0
2014,Baja California,Tijuana,Tijuana,20050089,1,0,0,0,0,0,0,0
2014,Baja California Sur,Comondú,Cabo San Lázaro,20040001,0,0,0,0,1,0,1,0
2014,Baja California Sur,Comondú,Cadejé,30010044,1,1,0,0,0,0,0,0
2014,Baja California Sur,Comondú,Ciudad Constitución,30010045,17,2,6,1,1,0,1,0
2014,Baja California Sur,Comondú,Ciudad Insurgentes,30010001,2,0,0,0,0,0,0,0
2014,Baja California Sur,Comondú,El Chicharrón,30010133,1,0,0,0,0,0,0,0
2014,Baja California Sur,Comondú,El Corralito,30012476,1,0,1,0,0,0,0,0
2014,Baja California Sur,Comondú,El Dátil,30010482,0,0,1,0,0,0,0,0
2014,Baja California Sur,Comondú,El Porvenir,30011459,1,0,0,0,0,0,0,0
2014,Baja California Sur,Comondú,El Volcán,30011215,0,0,0,0,11,0,11,1
2014,Baja California Sur,Comondú,Josefa Ortiz de Domínguez,30012455,2,0,2,0,0,0,0,0
2014,Baja California Sur,Comondú,La Barrita,30010397,0,0,0,0,2,0,2,0
2014,Baja California Sur,Comondú,La Laguna,30012450,1,0,0,0,0,0,0,0
2014,Baja California Sur,Comondú,La Poza Grande,30010148,5,1,0,0,0,0,0,0
2014,Baja California Sur,Comondú,La Purísima,30010224,1,0,1,0,0,0,0,0
2014,Baja California Sur,Comondú,La Virgencita,30010244,0,0,0,0,1,0,1,0
2014,Baja California Sur,Comondú,Las Barrancas,30011247,16,4,9,1,0,0,0,0
2014,Baja California Sur,Comondú,María Auxiliadora,30010049,1,0,0,0,0,0,0,0
2014,Baja California Sur,Comondú,Puerto Adolfo López Mateos,30010162,26,6,4,0,1,0,1,0
2014,Baja California Sur,Comondú,Puerto Alcatraz,30010003,1,1,0,0,0,0,0,0
2014,Baja California Sur,Comondú,Puerto Cancún,30010241,1,0,0,0,0,0,0,0
2014,Baja California Sur,Comondú,Puerto Magdalena,30010450,2,0,0,0,5,0,5,0
2014,Baja California Sur,Comondú,Puerto San Carlos,30010027,106,18,39,2,7,0,7,1
2014,Baja California Sur,Comondú,Punta Arenas,30010280,0,0,0,0,10,0,9,0
2014,Baja California Sur,Comondú,Rancho las Glorias,30011478,0,0,0,0,1,0,1,0
2014,Baja California Sur,Comondú,San Buto,30012739,2,1,0,0,0,0,0,0
2014,Baja California Sur,Comondú,San Juanico,30010662,10,0,5,1,0,0,0,0
2014,Baja California Sur,Comondú,Santa María,30012086,0,0,0,0,1,0,1,0
2014,Baja California Sur,Comondú,Santo Domingo Viejo,30012453,2,0,0,0,0,0,0,0
2014,Baja California Sur,Comondú,Villa Morelos,30011363,1,1,1,0,0,0,0,0
2014,Baja California Sur,La Paz.,La Paz.,30010380,0,0,1,1,0,0,0,0
2014,Baja California Sur,La Paz.,A Dónde,30032874,1,0,0,0,0,0,1,1
2014,Baja California Sur,La Paz.,Agua Ademada,30031739,2,0,0,0,0,0,0,0
2014,Baja California Sur,La Paz.,Agua Amarga,30030026,3,2,0,0,0,0,0,0
2014,Baja California Sur,La Paz.,El Centenario,30030336,2,1,0,0,0,0,0,0
2014,Baja California Sur,La Paz.,El Dátil,30030092,0,0,1,0,0,0,0,0
2014,Baja California Sur,La Paz.,El Pardito,30030114,1,1,1,0,1,1,1,0
2014,Baja California Sur,La Paz.,El Partido,30032233,1,1,0,0,0,0,0,0
2014,Baja California Sur,La Paz.,El Sargento,30032006,2,0,0,0,0,0,0,0
Punto 3.,,2 de 66,,,,,,0819700012416,,,,

PUNTO 3,,,,,,MOTOR,,EMBARCACION,,HIELERA,,SISTEMAS,
Ejercicio,Estado,,Municipio,Localidad,INEGI,Registradas,Apoyadas,Registradas,Apoyadas,Registradas,Apoyadas,Registradas,Apoyadas
2014,Baja California Sur,La Paz.,El Sauce,,30031630,1,0,0,0,0,0,0,0
2014,Baja California Sur,La Paz.,Guadalupe,,30031713,0,0,1,1,0,0,0,0
2014,Baja California Sur,La Paz.,La Cueva,,30031326,1,0,0,0,0,0,0,0
2014,Baja California Sur,La Paz.,La Paz,,30031675,42,14,18,4,1,0,3,0
2014,Baja California Sur,La Paz.,La Ventana,,30030001,1,0,0,0,0,0,0,0
2014,Baja California Sur,La Paz.,Pueblo Nuevo,,30030920,0,0,1,1,0,0,0,0
2014,Baja California Sur,La Paz.,Puerto Chale,,30032335,3,1,1,0,0,0,0,0
2014,Baja California Sur,La Paz.,Punta Alta,,30030224,2,0,0,0,0,0,0,0
2014,Baja California Sur,La Paz.,Punta de Lobos,,30031681,2,1,1,0,0,0,0,0
2014,Baja California Sur,La Paz.,San Evaristo,,30031104,6,2,2,0,0,0,2,0
2014,Baja California Sur,La Paz.,San Juanito,,30030778,2,0,1,0,0,0,0,0
2014,Baja California Sur,La Paz.,Santa Rita,,30031939,1,0,0,0,0,0,0,0
2014,Baja California Sur,La Paz.,Todos Santos,,30030293,11,0,6,0,0,0,0,0
2014,Baja California Sur,Loreto,Agua Verde,,30030003,11,5,0,0,0,0,0,0
2014,Baja California Sur,Loreto,Ensenada Blanca,,30090216,3,1,0,0,0,0,0,0
2014,Baja California Sur,Loreto,Juncalito,,30090156,1,1,0,0,0,0,0,0
2014,Baja California Sur,Loreto,Ligüí,,30090197,0,0,1,0,0,0,0,0
2014,Baja California Sur,Loreto,Loreto,,30090161,7,2,5,0,0,0,0,0
2014,Baja California Sur,Loreto,San Nicolás,,30090001,3,0,1,0,0,0,0,0
2014,Baja California Sur,Loreto,Timbabichi,,30090071,4,1,0,0,0,0,0,0
2014,Baja California Sur,Los Cabos.,Cabo San Lucas,,30090235,2,1,0,0,0,0,0,0
2014,Baja California Sur,Los Cabos.,El Zacatal,,30080054,1,0,0,0,0,0,0,0
2014,Baja California Sur,Los Cabos.,La Ribera,,30080311,5,2,1,0,0,0,6,3
2014,Baja California Sur,Los Cabos.,San José Viejo,,30080217,1,1,0,0,0,0,0,0
2014,Baja California Sur,Mulegé,Bahía Asunción,,30080247,11,4,4,0,0,0,6,0
2014,Baja California Sur,Mulegé,Bahía Tortugas,,30020014,21,6,19,0,0,0,0,0
2014,Baja California Sur,Mulegé,Campo Delgadito,,30020015,1,1,0,0,0,0,0,0
2014,Baja California Sur,Mulegé,El Cardón,,30020456,1,0,0,0,0,0,0,0
2014,Baja California Sur,Mulegé,El Dátil,,30020553,2,0,2,0,0,0,0,0
2014,Baja California Sur,Mulegé,El Dátil,,30020607,0,0,1,0,0,0,0,0
2014,Baja California Sur,Mulegé,El Dátil,,30020608,1,0,0,0,0,0,0,0
2014,Baja California Sur,Mulegé,El Dátil,,30021515,1,0,0,0,0,0,0,0
2014,Baja California Sur,Mulegé,Estero de la Bocana,,30021110,0,0,3,0,0,0,0,0
2014,Baja California Sur,Mulegé,Guerrero Negro,,30020056,15,7,5,2,0,0,0,0
2014,Baja California Sur,Mulegé,Heroica Mulegé,,30020066,5,0,1,0,0,0,0,0
2014,Baja California Sur,Mulegé,La Bocana,,30020097,11,2,5,0,0,0,0,0
2014,Baja California Sur,Mulegé,Localidad sin Nombre,,30020022,1,0,0,0,0,0,0,0
2014,Baja California Sur,Mulegé,Natividad,,30021500,10,2,0,0,0,0,0,0
2014,Baja California Sur,Mulegé,Punta Abreojos,,30020076,10,2,0,0,0,0,0,0
2014,Baja California Sur,Mulegé,San Bruno,,30020116,1,0,0,0,0,0,0,0
2014,Baja California Sur,Mulegé,San Ignacio,,30020140,2,1,0,0,0,0,0,0
Punto 3.,,,3 de 66,,,,,,0819700012416,,,,

PUNTO 3,,,,,,MOTOR,,EMBARCACION,,HIELERA,,SISTEMAS,
Ejercicio,Estado,,Municipio,Localidad,INEGI,Registradas,Apoyadas,Registradas,Apoyadas,Registradas,Apoyadas,Registradas,Apoyadas
2014,Baja California Sur,Mulegé,,Santa Rosalía,30020149,7,0,5,0,0,0,0,0
2014,Campeche,Calkiní,,Calkiní,30020001,1,0,0,0,0,0,0,0
2014,Campeche,Calkiní,,Isla Arena,40010001,67,4,37,0,8,0,7,0
2014,Campeche,Calkiní,,Tankuché,40010002,1,0,0,0,0,0,0,0
2014,Campeche,Campeche,,El Colombiano,40010014,0,0,1,1,0,0,0,0
2014,Campeche,Campeche,,Lerma,40020408,27,6,15,2,3,0,3,0
2014,Campeche,Campeche,,San Antonio,40020087,0,0,1,0,0,0,0,0
2014,Campeche,Campeche,,San Francisco de Campeche,40020385,106,19,50,12,15,2,18,2
2014,Campeche,Carmen,,Atasta,40020001,3,1,3,0,3,0,3,0
2014,Campeche,Carmen,,Ciudad del Carmen,40030006,104,18,84,2,65,0,67,0
2014,Campeche,Carmen,,Colonia Emiliano Zapata,40030001,1,0,2,0,1,0,1,0
2014,Campeche,Carmen,,El Carmen,40030262,2,0,1,0,1,0,1,0
2014,Campeche,Carmen,,Isla Aguada,40030105,53,10,47,0,17,0,21,0
2014,Campeche,Carmen,,Nuevo Campechito,40030199,3,1,3,0,0,0,0,0
2014,Campeche,Carmen,,Nuevo Progreso,40030118,5,0,6,0,5,0,5,0
2014,Campeche,Carmen,,Plan de Ayala,40030005,1,0,1,0,0,0,0,0
2014,Campeche,Carmen,,Sabancuy,40030066,33,5,23,0,9,0,9,0
2014,Campeche,Carmen,,San Antonio Cárdenas,40030614,9,0,7,0,4,0,4,0
2014,Campeche,Carmen,,Santa Rosalía,40030101,1,1,1,1,0,0,0,0
2014,Campeche,Carmen,,Santa Rosalía,40034089,1,0,0,0,0,0,0,0
2014,Campeche,Champotón,,Champotón,40033611,39,5,28,0,4,0,4,0
2014,Campeche,Champotón,,Champotón,40040001,26,2,18,0,3,0,2,0
2014,Campeche,Champotón,,Ciudad Sol,40042005,1,0,0,0,0,0,0,0
2014,Campeche,Champotón,,Km. 67 (Venustiano Carranza),40040017,0,0,1,0,0,0,0,0
2014,Campeche,Champotón,,La Joya,40042247,1,0,0,0,0,0,0,0
2014,Campeche,Champotón,,Seybaplaya,40040016,92,20,68,9,22,0,14,0
2014,Campeche,Champotón,,Villa Madero,40040035,30,1,15,0,0,0,1,0
2014,Campeche,Palizada,,Palizada,40040045,1,0,1,0,1,0,1,0
2014,Campeche,Palizada,,Canales,40070925,1,0,1,0,1,0,1,0
2014,Campeche,Palizada,,Lagón Dulce,40070904,4,0,1,0,2,0,2,0
2014,Campeche,Palizada,,Palizada,40070320,6,3,5,0,6,0,6,0
2014,Campeche,Palizada,,Puerto Arturo,40070001,1,0,1,0,1,0,1,0
2014,Campeche,Palizada,,Ribera San Eduardo,40070108,1,0,0,0,0,0,0,0
2014,Campeche,Palizada,,San Luis,40070109,1,0,1,0,1,0,1,0
2014,Campeche,Palizada,,Tila,40070861,1,0,1,0,1,0,1,0
2014,Campeche,Tenabo,,Santa Rosa,40070101,0,0,1,0,1,0,1,0
2014,Chiapas,Acapetahua,,Acapetahua,40080098,1,0,5,0,0,0,0,0
2014,Chiapas,Acapetahua,,Barra Zacapulco,70030001,1,0,5,0,0,0,0,0
2014,Chiapas,Acapetahua,,La Lupe,70030006,2,1,0,0,0,0,0,0
2014,Chiapas,Acapetahua,,La Palma,70030140,2,1,4,0,0,0,0,0
2014,Chiapas,Acapetahua,,Las Lauras,70030029,0,0,2,0,0,0,0,0
Punto 3.,,,4 de 66,,,,,,0819700012416,,,,

PUNTO 3,,,,,MOTOR,,EMBARCACION,,HIELERA,,SISTEMAS,
Ejercicio,Estado,Municipio,Localidad,INEGI,Registradas,Apoyadas,Registradas,Apoyadas,Registradas,Apoyadas,Registradas,Apoyadas
2014,Chiapas,Acapetahua,Río Arriba,70030093,0,0,2,0,0,0,0,0
2014,Chiapas,Arriaga,Emiliano Zapata,70030073,2,1,0,0,0,0,0,0
2014,Chiapas,Arriaga,La Gloria,70090041,2,1,0,0,0,0,0,0
2014,Chiapas,Catazajá,Catazajá,70090249,13,3,0,0,0,0,0,0
2014,Chiapas,Catazajá,Cuyo (Álvaro Obregón),70160001,2,1,0,0,0,0,0,0
2014,Chiapas,Catazajá,El Pajonal,70160005,4,2,0,0,0,0,0,0
2014,Chiapas,Catazajá,El Paraíso,70160016,1,1,0,0,0,0,0,0
2014,Chiapas,Catazajá,El Tinto Bonshán,70160017,2,1,0,0,0,0,0,0
2014,Chiapas,Catazajá,Ignacio Zaragoza,70160037,5,3,0,0,0,0,0,0
2014,Chiapas,Catazajá,Linda Vista 1a. Sección,70160032,1,0,0,0,0,0,0,0
2014,Chiapas,Catazajá,Lindavista 2a. Sección,70160055,1,0,0,0,0,0,0,0
2014,Chiapas,Catazajá,Punta Arena,70160322,7,4,0,0,0,0,0,0
2014,Chiapas,La Concordia.,Niños Héroes,70160019,9,3,0,0,0,0,0,0
2014,Chiapas,La Libertad.,La Libertad,70200020,1,1,0,0,0,0,0,0
2014,Chiapas,Ocozocoautla de Espinosa,Apic Pac,70500001,1,1,0,0,0,0,0,0
2014,Chiapas,Pijijiapan,Las Brisas,70611248,3,2,0,0,0,0,0,0
2014,Chiapas,Pijijiapan,Las Brisas,70690003,1,0,0,0,0,0,0,0
2014,Chiapas,Pijijiapan,Mancomún Comunidad Carreta,70690608,1,0,0,0,0,0,0,0
2014,Chiapas,Pijijiapan,Palo Blanco,70690691,1,0,0,0,0,0,0,0
2014,Chiapas,Socoltenango,El Santuario,70691200,7,3,0,0,0,0,0,0
2014,Chiapas,Tapachula,Puerto Madero (San Benito),70830031,9,1,0,0,0,0,0,0
2014,Chiapas,Tecpatán,Dique Tres,70890148,2,1,0,0,0,0,0,0
2014,Chiapas,Tecpatán,Francisco Villa,70920185,2,0,0,0,0,0,0,0
2014,Chiapas,Tecpatán,Raudales Malpaso,70920184,5,0,0,0,0,0,0,0
2014,Chiapas,Tecpatán,Tecpatán,70920031,2,0,0,0,0,0,0,0
2014,Chiapas,Tecpatán,Trece de Septiembre,70920001,2,1,0,0,0,0,0,0
2014,Chiapas,Tonalá,Boca del Cielo,70920067,8,3,0,0,0,0,0,0
2014,Chiapas,Tonalá,Cabeza de Toro,70970212,6,2,0,0,0,0,0,0
2014,Chiapas,Tonalá,Paredón,70970006,36,9,0,0,0,0,0,0
2014,Chiapas,Venustiano Carranza,Paraíso del Grijalva,70970040,11,3,0,0,0,0,0,0
2014,Chiapas,Villa Corzo,Bellavista,71060510,1,0,0,0,0,0,0,0
2014,Chiapas,Villa Corzo,El Cielito (Buenavista),71070022,1,0,0,0,0,0,0,0
2014,Chiapas,Villa Corzo,Embarcadero de Jericó (El Siglo),71070629,4,0,0,0,0,0,0,0
2014,Chiapas,Villa Corzo,Jericó (Porvenir Jericó),71071551,11,3,0,0,0,0,0,0
2014,Chiapas,Villa Corzo,Loma Bonita,71070107,8,4,0,0,0,0,0,0
2014,Chiapas,Villa Corzo,Loma Bonita,71071432,1,1,0,0,0,0,0,0
2014,Chiapas,Villa Corzo,Loma Bonita,71071810,1,1,0,0,0,0,0,0
2014,Chiapas,Villa Corzo,Manuel Ávila Camacho,71070397,5,2,0,0,0,0,0,0
2014,Chiapas,Villa Corzo,Revolución Mexicana,71070123,3,2,0,0,0,0,0,0
2014,Chiapas,Villa Corzo,San Antonio,71070200,1,0,0,0,0,0,0,0
2014,Chiapas,Villa Corzo,San Julián,71070456,1,0,0,0,0,0,0,0
Punto 3.,,5 de 66,,,,,,0819700012416,,,,

PUNTO 3,,,,,,MOTOR,,EMBARCACION,,HIELERA,,SISTEMAS,
Ejercicio,Estado,,Municipio,Localidad,INEGI,Registradas,Apoyadas,Registradas,Apoyadas,Registradas,Apoyadas,Registradas,Apoyadas
2014,Chiapas,Villa Corzo,,Valle Morelos,71070233,6,2,0,0,0,0,0,0
2014,Coahuila,Acuña,,Ciudad Acuña,71070298,6,3,1,1,0,0,0,0
2014,Coahuila,Juárez,,Club de Caza Tiro y Pesca Don Martín,50020001,3,2,1,1,0,0,0,0
2014,Coahuila,Juárez,,Don Martín,50150138,11,7,4,3,0,0,0,0
2014,Coahuila,Juárez,,Juárez,50150003,1,1,1,1,0,0,0,0
2014,Coahuila,Progreso,,Mexiquito,50150001,1,1,0,0,0,0,0,0
2014,Colima,Armería,,Armería,50260079,0,0,2,1,0,0,0,0
2014,Colima,Armería,,Cofradía de Juárez,60010277,0,0,1,0,0,0,0,0
2014,Colima,Armería,,El Paraíso (Balneario),60010348,0,0,6,6,9,9,9,9
2014,Colima,Colima,,Acatitán,60010032,1,1,1,1,0,0,0,0
2014,Colima,Colima,,Colima,60020049,1,1,0,0,1,1,1,1
2014,Colima,Manzanillo,,El Colomo,60020001,0,0,2,2,0,0,0,0
2014,Colima,Manzanillo,,La Culebra (Colimilla),60070021,2,2,0,0,0,0,0,0
2014,Colima,Manzanillo,,Manzanillo,60070024,22,8,27,20,4,3,0,0
2014,Colima,Manzanillo,,Manzanillo Contenedores y Transportación,60070001,0,0,1,1,0,0,0,0
2014,Colima,Tecomán,,Cerro de Ortega,60070421,2,2,9,8,7,7,7,7
2014,Colima,Tecomán,,Cofradía de Morelos,60090025,0,0,1,0,0,0,0,0
2014,Colima,Tecomán,,Tecomán,60090028,1,1,2,2,0,0,0,0
2014,Durango,Durango,,El Durazno,60090001,2,1,0,0,0,0,0,0
2014,Durango,Durango,,Santiago Bayacora,100050165,2,1,1,1,0,0,0,0
2014,Durango,Durango,,Victoria de Durango,100050277,2,1,2,2,0,0,0,0
2014,Durango,Indé,,Las Delicias,100050001,11,0,8,0,0,0,0,0
2014,Durango,Indé,,Rancho Nuevo,100110010,1,0,1,0,0,0,0,0
2014,Durango,Lerdo,,Ciudad Lerdo,100110029,1,0,1,1,0,0,0,0
2014,Durango,Lerdo,,Nuevo Graseros,100120001,10,0,8,8,0,0,0,0
2014,Durango,Nuevo Ideal,,Fuente del Llano (Santiaguillo),100120031,0,0,2,2,0,0,0,0
2014,Durango,Poanas,,Narciso Mendoza,100390022,0,0,2,2,0,0,0,0
2014,Durango,Poanas,,Veracruz,100220010,0,0,2,2,0,0,0,0
2014,Guanajuato,Acámbaro,,Iramuco,100220021,0,0,1,0,0,0,0,0
2014,Guanajuato,Acámbaro,,Isla Cerro Grande (Isla Chanaco),110020027,11,0,0,0,0,0,0,0
2014,Guanajuato,Acámbaro,,San Juan (El Zapote),110020179,0,0,29,0,0,0,0,0
2014,Guanajuato,Allende,,Corral de Piedras de Abajo,110020097,0,0,1,0,0,0,0,0
2014,Guanajuato,Allende,,El Pedregudo,110030075,0,0,1,0,0,0,0,0
2014,Guanajuato,Allende,,Flores de Begoña,110030199,0,0,3,0,0,0,0,0
2014,Guanajuato,Allende,,San Marcos de Begoña,110030105,0,0,11,0,0,0,0,0
2014,Guanajuato,Jerécuaro,,Puruagüita,110030290,0,0,1,0,0,0,0,0
2014,Guanajuato,Jerécuaro,,San Lorenzo,110190069,0,0,1,0,0,0,0,0
2014,Guanajuato,Tarandacuao,,El Guayabo (El Alacrán),110190076,0,0,2,0,0,0,0,0
2014,Guanajuato,Tarandacuao,,La Mora,110380005,0,0,4,0,0,0,0,0
2014,Guanajuato,Tarandacuao,,Paso de Ovejas (El Puente),110380009,0,0,6,0,0,0,0,0
Punto 3.,,,6 de 66,,,,,,0819700012416,,,,

PUNTO 3,,,,,MOTOR,,EMBARCACION,,HIELERA,,SISTEMAS,
Ejercicio,Estado,Municipio,Localidad,INEGI,Registradas,Apoyadas,Registradas,Apoyadas,Registradas,Apoyadas,Registradas,Apoyadas
2014,Guanajuato,Tarandacuao,San Juan de Dios,110380010,0,0,1,0,0,0,0,0
2014,Guanajuato,Tarandacuao,Tarandacuao,110380016,0,0,1,0,0,0,0,0
2014,Guanajuato,Yuriria,El Granjenal,110380001,0,0,4,0,0,0,0,0
2014,Guanajuato,Yuriria,La Angostura,110460024,0,0,8,0,0,0,0,0
2014,Guanajuato,Yuriria,Los Tepetates,110460003,0,0,2,0,0,0,0,0
2014,Guerrero,Acapulco de Juárez,10 de Abril,110460088,3,1,1,1,1,1,0,0
2014,Guerrero,Acapulco de Juárez,Acapulco de Juárez,120010377,30,14,48,33,27,18,13,7
2014,Guerrero,Acapulco de Juárez,Barra Vieja,120010001,0,0,4,3,0,0,0,0
2014,Guerrero,Acapulco de Juárez,Candelilla (Las Palmitas),120010085,1,1,1,1,0,0,0,0
2014,Guerrero,Acapulco de Juárez,El Arenal,120010351,13,13,21,19,3,3,0,0
2014,Guerrero,Acapulco de Juárez,La Estación,120010297,2,2,2,2,0,0,0,0
2014,Guerrero,Acapulco de Juárez,La Poza del Cajón,120010104,0,0,2,2,0,0,0,0
2014,Guerrero,Acapulco de Juárez,Laguna del Quemado,120010484,0,0,6,6,0,0,0,0
2014,Guerrero,Acapulco de Juárez,Lomas de Chapultepec,120010117,0,0,10,8,0,0,0,0
2014,Guerrero,Acapulco de Juárez,Nicolás Bravo (Zanja del Teniente),120010121,0,0,1,1,0,0,0,0
2014,Guerrero,Acapulco de Juárez,San Andrés Playa Encantada (El Podrido),120010411,1,1,2,2,1,1,1,1
2014,Guerrero,Acapulco de Juárez,San Pedro las Playas,120010349,57,37,56,43,31,27,0,0
2014,Guerrero,Acapulco de Juárez,Tres Palos,120010158,1,0,1,1,0,0,0,0
2014,Guerrero,Atoyac de Alvarez,Colonia Vicente Guerrero,120010166,1,0,0,0,0,0,0,0
2014,Guerrero,Azoyú,Azoyú,120110147,3,1,3,1,2,0,2,0
2014,Guerrero,Azoyú,Marquelia,120130001,1,0,1,0,1,0,1,0
2014,Guerrero,Benito Juárez,Paraíso Escondido (Playa Paraíso),120130039,2,1,2,1,1,0,1,0
2014,Guerrero,"Coahuayutla de José María
Izazaga",El Capadero,120140033,0,0,1,0,0,0,0,0
2014,Guerrero,"Coahuayutla de José María
Izazaga",La Calerita,120160233,0,0,1,0,0,0,0,0
2014,Guerrero,"Coahuayutla de José María
Izazaga",La Corba,120160351,4,0,0,0,0,0,0,0
2014,Guerrero,"Coahuayutla de José María
Izazaga",Paso de Vacas,120160108,6,0,0,0,0,0,0,0
2014,Guerrero,Coyuca de Benítez,Barrio Nuevo,120160066,0,0,1,0,0,0,0,0
2014,Guerrero,Coyuca de Benítez,Barrio Nuevo la Laja,120210223,0,0,1,0,0,0,0,0
2014,Guerrero,Coyuca de Benítez,Colonia Luces en el Mar,120210072,5,1,0,0,0,0,0,0
2014,Guerrero,Coyuca de Benítez,Coyuca de Benítez,120210123,3,1,1,1,0,0,0,0
2014,Guerrero,Coyuca de Benítez,El Bejuco,120210001,0,0,1,0,0,0,0,0
2014,Guerrero,Coyuca de Benítez,El Cayaco,120210012,0,0,4,0,0,0,0,0
2014,Guerrero,Coyuca de Benítez,El Embarcadero,120210017,17,6,8,0,8,4,1,0
2014,Guerrero,Coyuca de Benítez,El Papayo,120210025,0,0,8,2,0,0,0,0
2014,Guerrero,Coyuca de Benítez,El Zapote,120210038,0,0,21,3,0,0,0,0
2014,Guerrero,Coyuca de Benítez,Los Mogotes,120210067,8,1,0,0,0,0,0,0
Punto 3.,,7 de 66,,,,,,0819700012416,,,,

PUNTO 3,,,,,MOTOR,,EMBARCACION,,HIELERA,,SISTEMAS,
Ejercicio,Estado,Municipio,Localidad,INEGI,Registradas,Apoyadas,Registradas,Apoyadas,Registradas,Apoyadas,Registradas,Apoyadas
2014,Guerrero,Coyuca de Benítez,San Salvador de las Pozas,120210035,1,1,1,0,1,0,1,0
2014,Guerrero,Cutzamala de Pinzón,Cutzamala de Pinzón,120210054,0,0,1,1,0,0,0,0
2014,Guerrero,Florencio Villarreal,Boca del Río,120270001,1,1,0,0,2,2,3,3
2014,Guerrero,José Azueta,Barrio Nuevo,120300006,1,0,1,0,1,0,1,0
